電力供給,外気温度,電力需要,太陽電池アレイの発電量1
1,14.5,1.768789429,0
1,14.6,1.916683591,0
1,14.6,1.938455164,0
1,14.6,0.672509573,0
1,14.3,0.375642907,0
1,14.3,0.396789573,0
1,13.9,0.396789573,0
1,13.5,0.375642907,0.040427106
1,12.8,0.396789573,0.324450486
1,12.9,0.742860294,0.803115806
1,13.8,1.37342641,1.272393592
1,14.8,2.260601861,1.753959649
1,16.1,0.787325444,2.138468034
1,17.1,0.375642907,2.363223468
1,17.8,0.396789573,2.463579905
1,19.5,0.396789573,2.324631472
1,19.2,0.375642907,1.56035338
1,19.4,0.396789573,0.821241541
1,19.3,0.396789573,0.632427871
1,18.3,0.375642907,0.350438974
1,17,0.396789573,0.130274674
1,16,0.396789573,0
1,15.1,0.375642907,0
1,14.5,1.644700543,0
1,14.4,1.901745053,0
1,13.8,1.40151902,0
1,13.3,1.700300059,0
1,12.3,0.672531836,0
1,11.7,0.37566517,0
1,11,0.396811836,0
1,10.6,0.396811836,0
1,10.6,0.37566517,0.040035315
1,10.4,0.396811836,0.321808342
1,11.1,0.742882558,0.780503156
1,12.3,1.373448673,0.939474228
1,13.8,2.260624124,1.335560806
1,14.6,0.787347707,2.106141481
1,15.4,0.37566517,2.383496511
1,17.8,0.396811836,1.788697491
1,18.5,0.396811836,1.096561186
1,20.5,0.37566517,0.989923962
1,20.6,0.396811836,0.821894568
1,20.8,0.396811836,0.6187839
1,20.2,0.37566517,0.368627097
1,19.2,0.396811836,0.129662461
1,17.9,0.396811836,0
1,16.7,0.37566517,0
1,15.8,1.644722806,0
1,15.4,1.901767317,0
1,14.8,1.401541283,0
1,13.8,1.700322323,0
1,13,0.672434463,0
1,12.8,0.375567797,0
1,12.4,0.396714463,0
1,12.2,0.396714463,0
1,11.9,0.375567797,0.039862928
1,11.9,0.396714463,0.184087704
1,13.6,0.396714463,0.446864082
1,15.9,1.067294346,0.69581696
1,17.7,1.844553939,0.922755811
1,19,2.284647312,1.079071189
1,19.1,2.060603066,1.182122419
1,19.9,1.961788271,1.880356281
1,20.2,2.044062853,2.449962577
1,21,0.887981005,2.160139975
1,20.9,0.396714463,1.739545801
1,21.4,0.396714463,2.509784674
1,21.7,2.045967787,0.909914206
1,21,2.370899627,0.234163364
1,19.1,2.333107471,0
1,18.2,1.158191027,0
1,17.5,1.599523907,0
1,16.8,2.113538716,0
1,16.2,2.044910478,0
1,15.7,1.419485257,0
1,15.2,0.672422995,0
1,14.8,0.375556328,0
1,14.6,0.396702995,0
1,14.6,0.396702995,0
1,14.3,0.375556328,0.067760263
1,14.6,0.396702995,0.638285886
1,15.4,0.396702995,2.69258588
1,16.3,1.067282877,4.652711579
1,17.6,1.84454247,6.240100543
1,18.5,2.284635843,7.385096642
1,18.7,2.060591597,8.005770088
1,18.8,1.961776803,8.138689051
1,19.7,2.044051384,7.772836925
1,19.4,0.887969536,7.02515855
1,19.6,0.396702995,5.766737297
1,19.7,0.396702995,4.082332025
1,20,2.045956318,2.091368495
1,19.4,2.370888158,0.381638938
1,19.3,2.333096003,0
1,18.3,1.158179558,0
1,17.3,1.599391804,0
1,16.6,2.113406613,0
1,16.2,2.044657743,0
1,15.3,1.419473788,0
1,14.8,0.67232,0
1,14.3,0.375453333,0
1,13.9,0.3966,0
1,13.7,0.3966,0
1,13.2,0.375453333,0.040427106
1,13.2,0.3966,0.350314933
1,14.7,0.3966,0.807577909
1,16.1,1.068363734,1.303944786
1,18.8,1.845623327,1.758702341
1,20.7,2.290452108,2.152061875
1,21.3,2.060488602,2.407404731
1,22.2,1.961673808,2.46032043
1,22.9,2.043948389,1.751549425
1,23.7,0.887866541,0.999064403
1,24,0.3966,1.249589469
1,24.6,0.3966,1.171715538
1,24.3,2.045853323,0.571570324
1,23.8,2.374336718,0.182541501
1,22.6,2.329441452,0
1,21.3,1.158076563,0
1,20.4,1.605900512,0
1,19.4,2.124650729,0
1,18.5,2.042980006,0
1,17.6,1.419962719,0
1,17.7,0.917800865,0
1,16.2,0.375429945,0
1,15.5,0.396576612,0
1,14.4,0.396576612,0
1,14.1,0.375429945,0.040145017
1,13.9,0.396576612,0.35034294
1,15.2,1.276609704,0.824058265
1,17.4,1.803236734,1.350963216
1,19.5,1.088381774,1.83154235
1,20.7,2.152181952,2.208809771
1,21.3,0.665127731,2.441638774
1,23,0.410884577,2.502605107
1,24.3,1.382478364,3.808797594
1,24.1,0.692290404,2.987922822
1,24.5,0.529335025,1.313080327
1,24.3,0.396576612,0.646028779
1,22.8,0.561577175,0.543454271
1,22.4,1.311756982,0.259069203
1,21.3,2.101330142,0
1,20.1,1.714703407,0
1,19.8,1.283993704,0
1,19.5,1.770229445,0
1,19.3,1.922468587,0
1,19.1,1.938805794,0
1,18.7,0.917824028,0
1,18.6,0.375453108,0
1,18.6,0.396599775,0
1,17.9,0.396599775,0
1,17.8,0.375453108,0.13469148
1,17.8,0.396599775,0.603788036
1,18.3,1.274857088,2.454177381
1,20,1.803851822,4.502676031
1,21.2,1.088404937,6.031149343
1,21.8,2.151613189,7.109007853
1,22.4,0.665150894,7.715848091
1,23,0.41090774,7.818594493
1,22.9,1.380725749,7.512667395
1,21.5,0.692313567,6.729453938
1,19.9,0.529358188,5.540434919
1,19.5,0.396599775,3.932941544
1,19.1,0.561008411,2.045835901
1,18.9,1.311780145,0.401873444
1,18.3,2.097209824,0.039000989
1,17.1,1.71176694,0
1,16.9,1.281596832,0
1,17.2,1.766352758,0
1,16.9,1.912028383,0
1,15.8,1.938237031,0
1,15.3,0.918008654,0
1,15.1,0.375637734,0
1,15.1,0.396784401,0
1,15.3,0.396784401,0
1,15.3,0.375637734,0.134481548
1,15.7,0.396784401,0.560844091
1,15.4,1.276817493,2.119924012
1,15.1,1.803444523,4.41382527
1,16.2,1.088589563,5.901197581
1,17.4,2.152389742,6.90624065
1,17.1,0.66533552,7.393913744
1,20.3,0.411092366,7.56132474
1,19.5,1.382686153,7.260507411
1,19,0.692498193,6.228480669
1,18.5,0.529542814,3.982006058
1,16.4,0.396784401,2.713220996
1,15.9,0.561784964,1.103507894
1,14.8,1.311964771,0.375516812
1,14.3,2.101537931,0.038859945
1,13.9,1.714911196,0
1,13.7,1.286336398,0
1,13.4,1.772572139,0
1,12.9,1.926946185,0
1,12.4,1.939013583,0
1,12.1,0.917898238,0
1,11.3,0.375527318,0
1,10.9,0.396673985,0
1,10.2,0.396673985,0
1,10.1,0.375527318,0.065327999
1,10.8,0.396673985,0.370008694
1,11,1.276707077,0.836367243
1,14.9,1.803334107,1.317978365
1,17.4,1.088479147,1.775609604
1,20.1,2.152279326,2.123735352
1,20.9,0.665225104,2.351706371
1,21.5,0.41098195,2.460218094
1,22.9,1.382575737,2.326978518
1,23.5,0.692387777,2.048630634
1,23.2,0.529432398,1.660092505
1,24.6,0.396673985,1.177412346
1,23.5,0.561674548,0.881689246
1,22.9,1.311854355,0.253355218
1,21.6,2.101427515,0
1,20.4,1.71480078,0
1,19.3,1.285115277,0
1,19.1,1.771351019,0
1,18,1.92461436,0
1,16.9,1.938903167,0
1,16.2,0.917691574,0
1,15.9,0.375320654,0
1,15.2,0.39646732,0
1,15,0.39646732,0
1,14.7,0.375320654,0.051797717
1,14.5,0.39646732,0.369885432
1,16.2,1.276500412,0.823968626
1,17.4,1.803127442,1.335318402
1,21.3,1.088272482,2.59554495
1,23.7,2.152072661,2.157299877
1,25.9,0.66501844,2.37860037
1,26,0.410775285,2.45489283
1,26.6,1.382369073,2.32395368
1,27.4,0.692181112,2.067251477
1,28.5,0.529225733,1.640833437
1,27.9,0.39646732,1.174923771
1,26.8,0.561467883,0.694011322
1,25.9,1.31164769,0.251824687
1,24.4,2.101220851,0
1,23.4,1.714594115,0
1,22.7,1.282734849,0
1,22,1.76897059,0
1,21.3,1.920060167,0
1,20.1,1.938696502,0
1,19.5,0.672068359,0
1,19,0.375201692,0
1,18.1,0.396348359,0
1,17.6,0.396348359,0
1,17.5,0.375201692,0.052022195
1,18,0.396348359,0.401587857
1,19.2,0.396348359,0.910088915
1,19.7,1.066928241,1.454277898
1,21,1.844187834,1.904722077
1,23.8,2.284281208,2.296921125
1,26,2.060236962,3.029215724
1,27.5,1.961422167,3.560348032
1,29.2,2.043696748,2.500914065
1,29.3,0.8876149,2.184065564
1,29.5,0.396348359,2.112660395
1,29.3,0.396348359,2.541706395
1,28.4,2.045601683,1.28254334
1,27.4,2.370533522,0.277579435
1,26.5,2.332741367,0.039189049
1,26,1.157824922,0
1,25.4,1.595306999,0
1,25.1,2.109321808,0
1,24.7,2.036842767,0
1,24.2,1.419119152,0
1,24.1,0.672456951,0
1,24.4,0.375590285,0
1,24.5,0.396736951,0
1,24.5,0.396736951,0
1,24.2,0.375590285,0.051532425
1,22.2,0.396736951,0.368772459
1,20.8,0.742807673,0.820732436
1,16.7,1.373373788,1.311832074
1,15.6,2.260549239,1.793355847
1,15.4,0.787272822,1.571908756
1,14.7,0.375590285,1.113576787
1,14.4,0.396736951,1.163347899
1,13.4,0.396736951,1.113127831
1,13.2,0.375590285,1.010243663
1,13.7,0.396736951,0.828787725
1,15,0.396736951,0.889060381
1,15.1,0.375590285,0.732577701
1,15,0.396736951,0.281620038
1,14,0.396736951,0.039549496
1,13.2,0.375590285,0
1,12.2,1.644647921,0
1,11.4,1.901692431,0
1,11,1.401466398,0
1,10.4,1.700247438,0
1,9.3,0.918020573,0
1,8.9,0.375649653,0
1,8.6,0.39679632,0
1,8.5,0.39679632,0
1,8,0.375649653,0.103889195
1,8.6,0.39679632,0.613630733
1,10.4,1.276829411,1.557090789
1,12,1.803456442,4.273930408
1,14.8,1.088601482,3.530683958
1,17.2,2.15240166,6.738890359
1,18.6,0.665347439,7.696090861
1,20.9,0.411104285,7.434722273
1,21.8,1.382698072,6.041625995
1,23.4,0.692510112,6.118205821
1,23.2,0.529554733,5.610680644
1,22.9,0.39679632,3.995916378
1,21.8,0.561796882,2.131484881
1,20.2,1.31197669,0.435160297
1,18.3,2.10154985,0.039800241
1,16.9,1.714923114,0
1,15.9,1.286464726,0
1,15.1,1.772700467,0
1,14,1.927190923,0
1,13.4,1.939025502,0
1,12.7,0.918040362,0
1,12.5,0.375669442,0
1,12.1,0.396816109,0
1,11,0.396816109,0
1,10.2,0.375669442,0.105154434
1,10.2,0.396816109,0.590342731
1,11.6,1.275073423,1.358484852
1,13.2,1.804068157,4.09458675
1,14.4,1.088621271,6.01906171
1,15.5,2.151829524,5.234513685
1,16.4,0.665367229,5.69415074
1,17,0.411124074,7.047961249
1,18.7,1.380942084,7.195829524
1,19.7,0.692529901,6.457668549
1,18.8,0.529574522,5.634729035
1,18.5,0.396816109,4.006230068
1,19,0.561224746,1.806376684
1,18.6,1.311996479,0.411668846
1,17.5,2.097426158,0.039894271
1,16.4,1.711983274,0
1,16,1.284014132,0
1,15.1,1.768770059,0
1,14.4,1.916646649,0
1,14.4,1.938453365,0
1,14.2,0.917955133,0
1,13.9,0.375584213,0
1,14,0.39673088,0
1,13.9,0.39673088,0
1,14,0.375584213,0.105521762
1,14.2,0.39673088,0.62037112
1,14.5,1.276763971,1.846647567
1,15.3,1.808718335,4.303218482
1,16.5,1.089127968,6.012259378
1,17.7,2.15233622,7.016527555
1,18.4,0.665281999,7.228403407
1,19.2,0.411038845,7.358813099
1,19.3,1.38440841,7.461951728
1,19.8,0.692444672,6.374093362
1,19.7,0.529489293,4.962828329
1,19.6,0.39673088,1.853022896
1,19.1,0.561731442,1.130457654
1,18,1.312503176,0.407913942
1,17.6,2.102076336,0.039424123
1,17,1.714857674,0
1,17.1,1.293169682,0
1,16.4,1.772006349,0
1,16.3,1.939186459,0
1,16.1,1.938960062,0
1,16,0.91796008,0
1,15.7,0.37558916,0
1,15.9,0.396735827,0
1,15.6,0.396735827,0
1,15.4,0.37558916,0.052185452
1,15.4,0.396735827,0.40127771
1,15.6,1.274993141,0.85475708
1,15.7,1.803987875,1.33371988
1,16.1,1.088540989,1.793089549
1,16.8,2.151749242,2.167513421
1,17.3,0.665286946,2.387345648
1,17.3,0.411043792,2.47930511
1,17.9,1.380861802,2.369482017
1,17.9,0.692449619,2.060551172
1,17.9,0.52949424,1.678959883
1,19.1,0.396735827,0.962195528
1,18.8,0.561144464,0.398338629
1,18.9,1.311916197,0.206422955
1,17.7,2.097345876,0.039737555
1,16.8,1.711902992,0
1,16.7,1.283163926,0
1,15.7,1.767919853,0
1,15,1.915026519,0
1,14.4,1.938373083,0
1,13.9,0.917859109,0
1,13.2,0.375488189,0
1,13.1,0.396634856,0
1,12.9,0.396634856,0
1,13.3,0.375488189,0.025857037
1,13.9,0.396634856,0.209612518
1,14.5,1.276667947,0.470458944
1,15.6,1.803294978,0.693989787
1,17,1.088440018,0.891553391
1,18.6,2.152240196,1.648116429
1,20.3,0.665185975,1.767719516
1,21.5,0.410942821,1.174612611
1,24,1.382536608,1.750845381
1,25.7,0.692348648,2.103710948
1,24.8,0.529393269,1.321224267
1,24.4,0.396634856,0.91369841
1,22.2,0.561635418,0.743302159
1,21.5,1.311815226,0.285436164
1,20.7,2.101388386,0.039956957
1,19.9,1.71476165,0
1,19.1,1.284664576,0
1,18.7,1.770900317,0
1,18.1,1.923752086,0
1,17.6,1.938864038,0
1,16.9,0.672219028,0
1,15.7,0.375352362,0
1,15.1,0.396499028,0
1,14.5,0.396499028,0
1,14,0.375352362,0.104827921
1,13.9,0.396499028,0.61528867
1,14.8,0.396499028,2.279990818
1,17.7,1.067078911,4.435388967
1,20.1,1.844338504,5.881602021
1,23.3,2.284431877,6.922610115
1,24.6,2.060387631,7.445772585
1,26.3,1.961572836,5.593493503
1,27.1,2.043847418,5.400588601
1,27.8,0.88776557,5.518898483
1,27.2,0.396499028,2.834737209
1,26.2,0.396499028,2.461270144
1,26.3,2.045752352,2.074755985
1,25.1,2.370684192,0.476528702
1,23.8,2.332892036,0.039032333
1,22.7,1.157975592,0
1,22.2,1.597042458,0
1,21.4,2.111057268,0
1,19.4,2.040163017,0
1,18.8,1.419269822,0
1,17.7,0.672245789,0
1,16.4,0.375379122,0
1,15.4,0.396525789,0
1,15.1,0.396525789,0
1,14.7,0.375379122,0.07730166
1,14.9,0.396525789,0.509749017
1,16.2,0.396525789,1.088225306
1,18.4,1.068289524,1.706224688
1,20.2,1.845549116,2.243332406
1,22.2,2.290377897,2.667016515
1,23.3,2.060414392,3.365706213
1,24,1.961599597,5.680620303
1,23.9,2.043874178,7.155913108
1,25.3,0.887792331,6.424475941
1,25.4,0.396525789,3.827187333
1,25.6,0.396525789,1.552533228
1,24.6,2.045779113,1.168865473
1,24,2.374262508,0.482180919
1,23.1,2.329367242,0.039471138
1,22.1,1.158002352,0
1,21.2,1.605045734,0
1,20.5,2.12379595,0
1,19.7,2.041344659,0
1,19.1,1.419888509,0
1,18.8,0.917936468,0
1,18.7,0.375565548,0
1,17.5,0.396712215,0
1,17.2,0.396712215,0
1,17.5,0.375565548,0.105154434
1,16.8,0.396712215,0.546160516
1,16.2,1.276745306,2.178477675
1,16.6,1.803372336,4.295622838
1,16.9,1.088517377,5.034626772
1,16.9,2.152317555,5.161328351
1,16.8,0.665263334,3.880590799
1,16.4,0.41102018,3.583610344
1,16.7,1.382613967,3.396926463
1,17.1,0.692426007,3.416412026
1,17.1,0.529470628,3.153833176
1,16.9,0.396712215,2.746392534
1,17.1,0.561712777,1.159308674
1,17,1.311892585,0.382856621
1,17.1,2.101465745,0.039439794
1,16.8,1.714839009,0
1,16.9,1.285555618,0
1,17.1,1.771791359,0
1,17,1.925456811,0
1,17,1.938941396,0
1,16.9,0.917777703,0
1,16.8,0.375406783,0
1,16.2,0.396553449,0
1,16.1,0.396553449,0
1,15.2,0.375406783,0.104378965
1,15,0.396553449,0.575091033
1,16.6,1.274810763,2.047014427
1,18.2,1.803805497,4.115501883
1,20,1.088358611,3.743083713
1,20.4,2.151566864,3.308053156
1,21.6,0.665104569,4.066291617
1,22.7,0.410861415,3.701142384
1,23.3,1.380679424,5.66842638
1,25,0.692267241,6.206503335
1,25,0.529311862,4.211772701
1,24.5,0.396553449,3.329001857
1,24.3,0.560962086,1.522270195
1,23.4,1.311733819,0.436910995
1,22.7,2.097163498,0.065664376
1,21.4,1.711720614,0
1,20.5,1.281063243,0
1,19.4,1.765819169,0
1,18,1.911007531,0
1,17.5,1.938190705,0
1,17,0.91783932,0
1,16.6,0.3754684,0
1,16.4,0.396615066,0
1,16.2,0.396615066,0
1,16,0.3754684,0.105480948
1,16.1,0.396615066,0.608998805
1,16.2,1.276648158,1.293323424
1,16.7,1.803275188,3.33981929
1,17.6,1.088420228,5.900209346
1,18.3,2.152220407,6.93682995
1,19.3,0.665166186,7.495818076
1,20.1,0.410923032,7.196227617
1,20.8,1.382516819,7.318599354
1,22.3,0.692328858,5.551985239
1,24.6,0.52937348,2.71214194
1,23.3,0.396615066,1.699475552
1,23.1,0.561615629,0.619975378
1,21.4,1.311795436,0.390149501
1,20.7,2.101368597,0.066026628
1,19.8,1.714741861,0
1,19.1,1.284436635,0
1,18.1,1.770672376,0
1,17.3,1.923315994,0
1,16.3,1.938844248,0
1,15.8,0.917768707,0
1,15.3,0.375397787,0
1,14.8,0.396544454,0
1,14,0.396544454,0
1,13.5,0.375397787,0.105644204
1,13.6,0.396544454,0.549912117
1,13.7,1.276577546,1.757032873
1,15.7,1.803204576,3.125827541
1,18.6,1.088349616,5.161323144
1,21.5,2.152149795,4.859057634
1,24.6,0.665095574,3.993301905
1,25.7,0.410852419,4.553237646
1,25.9,1.382446207,3.447542749
1,26.4,0.692258246,3.095544195
1,27.7,0.529302867,3.925095073
1,27.2,0.396544454,3.396793889
1,26.7,0.561545017,1.650632843
1,24.4,1.311724824,0.492910859
1,21.5,2.101297985,0.066000753
1,21.2,1.714671249,0
1,20.5,1.2836233,0
1,19.7,1.769859041,0
1,18.6,1.921759936,0
1,18.1,1.938773636,0
1,17.6,0.917734975,0
1,16.4,0.375364055,0
1,15.9,0.396510722,0
1,15.2,0.396510722,0
1,15.3,0.375364055,0.133233702
1,15.1,0.396510722,0.720561527
1,17,1.276543814,2.406715918
1,19,1.803170844,4.594013733
1,21.1,1.088315884,6.111041816
1,21.6,2.152116063,7.200400823
1,24.3,0.665061842,7.776502646
1,24.7,0.410818687,7.92043289
1,25.1,1.382412475,7.58485586
1,26.2,0.692224514,6.865796216
1,25.8,0.529269135,5.662791663
1,26.2,0.396510722,4.095116034
1,25.7,0.561511285,2.198971666
1,24.8,1.311691092,0.497349769
1,23.3,2.101264253,0.145683217
1,21.9,1.714637517,0
1,20.9,1.283234764,0
1,19.7,1.769470506,0
1,18.7,1.921016597,0
1,18.2,1.938739904,0
1,17.2,0.672283569,0
1,16.3,0.375416902,0
1,15.3,0.396563569,0
1,14.7,0.396563569,0
1,13.8,0.375416902,0.132060294
1,14.2,0.396563569,0.70760544
1,15.9,0.396563569,2.275732237
1,17.7,1.067143452,4.526736047
1,18.9,1.844403044,5.982776621
1,20.3,2.284496418,6.999859742
1,21.6,2.060452172,7.588472571
1,22.7,1.961637377,7.700556139
1,24.1,2.043911958,7.387462336
1,23.7,0.887830111,6.662963911
1,24.2,0.396563569,5.483554894
1,24.9,0.396563569,3.795000936
1,25,2.045816893,1.893022255
1,24.7,2.370748732,0.535065506
1,23.6,2.332956577,0.064396494
1,21.7,1.158040132,0
1,20.7,1.597785857,0
1,19.3,2.111800666,0
1,18.4,2.041585273,0
1,17.3,1.419334362,0
1,16.3,0.672191593,0
1,16.1,0.375324926,0
1,15.6,0.396471593,0
1,14.8,0.396471593,0
1,14.2,0.375324926,0.104991178
1,14.6,0.396471593,0.635954895
1,15.6,0.742542314,1.346400067
1,18.4,1.37310843,2.021118156
1,19.4,2.260283881,2.671473534
1,21.7,0.787007464,3.129315944
1,23.1,0.375324926,7.012756588
1,25,0.396471593,6.710557835
1,26.5,0.396471593,6.832238651
1,27.5,0.375324926,6.493913719
1,28.2,0.396471593,5.342211593
1,28.1,0.396471593,3.866250015
1,28,0.375324926,2.136232109
1,27.6,0.396471593,0.537468142
1,26.4,0.396471593,0.064137742
1,25,0.375324926,0
1,23.4,1.644382563,0
1,21.5,1.901427073,0
1,20.4,1.40120104,0
1,19.7,1.699982079,0
1,18.5,0.917691124,0
1,18.3,0.375320204,0
1,16.9,0.396466871,0
1,16.9,0.396466871,0
1,16,0.375320204,0.104746292
1,16.1,0.396466871,0.6652407
1,17.1,1.276499962,1.584744959
1,20.4,1.803126992,3.972207211
1,23.2,1.088272032,5.847815145
1,25.2,2.152072211,6.874415611
1,25.6,0.66501799,7.429502838
1,25.7,0.410774836,7.580874577
1,26,1.382368623,7.265682647
1,25.7,0.692180663,6.228307312
1,24.9,0.529225284,5.174501879
1,25,0.396466871,3.931342701
1,24.5,0.561467433,1.19903542
1,23.6,1.311647241,0.480543701
1,22.8,2.101220401,0.143191326
1,22,1.714593665,0
1,22.1,1.282729668,0
1,21.7,1.768965409,0
1,20.7,1.920050256,0
1,20.3,1.938696052,0
1,18.9,1.612851663,0
1,17.9,0.375458505,0
1,17,0.396605172,0
1,16.8,0.396605172,0
1,16.7,0.375458505,0.12991755
1,16.6,0.396605172,0.663342926
1,17,1.274862485,2.205532941
1,17.8,1.80385722,4.380120121
1,18.5,1.088410334,5.815411591
1,19.3,2.151618586,5.451758043
1,20.2,0.665156291,7.404533113
1,19.7,0.461896651,7.56193287
1,20.4,1.435300743,7.208546216
1,20.5,0.692318964,5.890887581
1,20.7,0.529363585,5.151402818
1,21.1,0.466312607,3.693349792
1,21.1,0.623363978,1.822533208
1,20.7,1.585517199,0.482137365
1,20.5,2.097215221,0.143828786
1,19.8,1.983557207,0
1,20,1.281658998,0
1,19.6,1.766414924,0
1,18.8,1.912147318,0
1,18.1,1.938242428,0
1,17.6,0.91772643,0
1,16.7,0.37535551,0
1,16.3,0.396502177,0
1,16.4,0.396502177,0
1,16.3,0.37535551,0.077240439
1,16.5,0.396502177,0.533023872
1,17.4,1.276535268,1.117128464
1,19,1.808489632,1.67938052
1,20.4,1.088899265,1.65665595
1,22.7,2.152107517,2.014578807
1,23.2,0.665053296,5.515250293
1,24.8,0.615403512,5.596419389
1,24.1,1.659895515,4.510855235
1,25.3,0.692215969,4.468068615
1,26.1,0.52926059,3.949197117
1,25.6,0.923765564,2.701826571
1,24.3,0.83622198,1.497518734
1,23.9,1.821146589,0.403422925
1,23,2.213252181,0.077645161
1,22.3,2.091301913,0
1,21.5,1.575660221,0
1,21.1,2.272102278,0
1,19.9,2.158651349,0
1,19.1,1.938731359,0
1,18.2,0.917584756,0
1,17.9,0.375213836,0
1,17.5,0.396360502,0
1,17,0.396360502,0
1,16.6,0.375213836,0.10413408
1,16.8,0.396360502,0.595742761
1,17.7,1.274617816,2.219681613
1,19.5,1.852065796,4.05985312
1,22.5,1.185999118,5.388515089
1,24.5,2.151373917,6.307915324
1,26.7,0.664911622,6.848254437
1,29.1,1.082126742,6.982295414
1,30.3,1.943530707,6.694816245
1,30.6,0.692074294,6.054216688
1,31.1,0.529118915,5.064756962
1,32.1,1.596995638,3.662614864
1,29.4,1.13526627,1.942537343
1,28.8,2.348681181,0.451895865
1,26.4,2.417509414,0.142264111
1,25.6,2.36584422,0
1,24.1,1.720287103,0
1,22.3,2.350374177,0
1,21.5,2.443964802,0
1,20.3,1.937997758,0
1,19.7,0.917584306,0
1,19,0.375213386,0
1,17.9,0.396360053,0
1,17.7,0.396360053,0
1,17.2,0.375213386,0.103930009
1,17.4,0.396360053,0.564218161
1,19,1.276393144,2.135278972
1,21,1.858844172,3.904854392
1,23,1.249945099,5.216035714
1,25.3,2.151965393,6.06426512
1,25.8,0.664911172,6.597539017
1,27.9,1.146705231,6.725918597
1,29.2,1.952077842,6.45170551
1,29.6,0.692073845,5.83311354
1,30.2,0.529118466,4.899079856
1,29.3,1.597567498,3.055435505
1,28.8,1.13530144,1.130480473
1,27.2,2.242063008,0.447779395
1,26,2.402858118,0.074822199
1,25.1,2.342588331,0
1,24.6,1.739493396,0
1,22.6,2.368244168,0
1,21.7,2.456922361,0
1,21.5,2.176113641,0
1,21.6,0.672064311,0
1,21.3,0.375197644,0
1,20.8,0.396344311,0
1,20.2,0.396344311,0
1,20.7,0.375197644,0.076842501
1,20,0.396344311,0.474874833
1,20.6,0.396344311,0.880546286
1,21.2,1.066924194,1.255889193
1,22.2,2.347154343,1.573544162
1,23,2.918120719,2.515102656
1,25.5,2.991542441,4.518981939
1,26.2,2.729632387,5.005437793
1,27.4,2.496161833,5.180137682
1,27.4,0.887610853,5.008509449
1,27.6,0.396344311,2.552414839
1,26.9,1.725519472,1.564692437
1,27,2.878931582,0.785396324
1,26.8,3.057589616,0.377605579
1,26.4,2.632021983,0.050450849
1,25.5,2.010704556,0
1,24.8,2.272345068,0
1,23.8,2.715297046,0
1,23.5,2.280629894,0
1,23.3,1.654205029,0
1,22.6,0.672034402,0
1,22.1,0.375167735,0
1,21,0.396314402,0
1,20.6,0.396314402,0
1,20.2,0.375167735,0.103481053
1,20,0.396314402,0.560316865
1,20.4,0.396314402,1.178072432
1,22.2,1.068078136,3.214639764
1,24.1,2.434412843,5.095535491
1,25.3,3.233784156,5.962552824
1,26.6,3.208608263,6.450468798
1,27.1,2.796555819,6.548743939
1,27.8,2.593511215,6.294487672
1,28.1,0.887580944,5.685573429
1,28.2,0.396314402,3.913438671
1,28.3,1.775914567,2.311873967
1,28,2.888858514,1.485191024
1,27.7,3.086775215,0.532534101
1,27.2,2.648333614,0.075373191
1,26.2,2.042581505,0
1,24.6,2.268029966,0
1,23.4,2.709300863,0
1,23,2.275506695,0
1,22.3,1.419677121,0
1,22.4,0.917608143,0
1,22,0.375237223,0
1,21.5,0.39638389,0
1,21.2,0.39638389,0
1,21.1,0.375237223,0.076873111
1,21,0.39638389,0.472177972
1,21.7,1.276416981,0.904475507
1,22.3,1.856389667,1.764231269
1,23.4,1.183821926,3.39585805
1,24.6,2.15198923,3.21171266
1,25.1,0.664935009,4.985392167
1,25.5,1.004718748,5.79355262
1,25.5,1.851172696,5.624560014
1,26,0.692097682,3.859943192
1,25,0.529142303,1.526410999
1,24.8,0.93750573,1.218599417
1,24.8,0.857998437,0.824137353
1,24.5,1.874374071,0.408499007
1,23.8,2.251781908,0.050961026
1,23.1,2.145069435,0
1,22.3,1.597055963,0
1,21.7,2.283635183,0
1,21.6,2.194941363,0
1,21.2,1.938613072,0
1,21,0.917777928,0
1,20.6,0.375407008,0
1,20.4,0.396553674,0
1,20.1,0.396553674,0
1,19.8,0.375407008,0.07730166
1,19.9,0.396553674,0.393612558
1,20.5,1.274810988,0.762069248
1,21.9,1.803805722,1.042261147
1,22.3,1.146405784,1.31540334
1,23,2.151567089,1.851902305
1,22.1,0.665104794,3.039798722
1,22.6,0.61526426,1.660897959
1,21.6,1.549259772,1.733281351
1,20.7,0.692267466,1.203250652
1,20.8,0.529312087,1.04338398
1,19.7,0.506334846,0.604926348
1,18.6,0.621081286,0.401026651
1,18.2,1.539486568,0.259726215
